126	10	22
116	12	98
83	6	72
9	10	91
48	32	123
76	30	20
111	5	87
130	14	45
72	3	88
34	6	65
100	1	29
57	10	64
5	5	66
78	19	90
123	19	84
28	6	18
97	3	7
110	4	66
58	3	17
128	21	119
76	22	25
130	3	9
120	5	132
91	10	70
84	6	2
70	14	32
111	1	90
30	17	125
124	2	88
18	32	60
84	2	128
109	0	7
3	0	80
116	2	48
41	0	40
74	3	24
64	16	98
25	6	89
78	19	7
90	6	2
108	3	108
42	14	26
14	12	119
42	3	96
67	4	84
102	25	57
58	7	84
113	15	76
89	6	21
41	15	128
35	19	70
25	19	90
38	6	100
117	2	65
85	19	0
74	5	118
123	7	40
115	7	26
117	7	37
26	2	61
54	18	50
105	0	84
68	6	63
43	3	30
29	6	69
5	5	91
84	1	34
78	3	50
2	15	119
3	15	39
118	12	18
76	1	6
7	3	26
18	6	85
38	4	93
83	5	12
88	14	129
127	7	108
0	1	131
20	34	128
12	15	112
114	30	3
77	23	56
63	14	4
68	3	18
114	0	91
47	3	29
111	2	108
55	6	96
84	3	45
10	3	48
104	12	75
34	13	58
21	14	54
14	3	68
96	3	104
8	3	130
123	3	34
107	3	108
43	19	51
61	32	106
29	12	15
36	3	58
35	3	61
101	30	96
52	22	45
82	22	39
98	3	100
25	19	50
46	14	58
98	2	95
6	4	99
26	0	89
20	11	31
127	10	91
45	7	37
26	3	12
108	8	90
70	19	123
31	19	78
26	20	29
2	2	92
0	3	57
48	4	109
18	17	31
96	6	22
108	12	4
39	33	95
26	0	27
103	2	46
27	16	95
119	3	100
84	6	115
122	4	100
122	23	62
86	17	46
102	14	85
21	1	96
90	1	53
69	2	8
62	6	90
63	3	35
64	3	9
42	0	128
3	25	35
41	2	97
105	14	36
95	4	76
63	3	115
48	8	51
70	7	82
21	0	51
39	1	28
95	6	28
10	14	79
1	5	44
71	25	38
0	2	82
20	14	26
91	19	9
3	5	30
101	6	37
64	10	83
8	14	100
83	18	104
79	17	31
29	3	8
93	15	13
34	26	97
27	12	6
121	3	81
118	15	119
57	21	40
90	2	31
119	0	60
41	3	108
27	13	58
58	19	40
51	3	53
85	19	103
5	5	130
27	16	112
78	2	107
42	17	24
57	0	15
72	4	22
97	6	68
71	3	22
37	7	90
110	2	111
87	12	115
74	19	123
36	8	111
65	4	50
96	5	71
74	3	98
67	22	108
20	10	126
29	12	72
82	6	108
73	6	126
11	6	85
42	14	96
82	3	108
77	28	52
32	12	29
110	4	16
109	12	53
117	16	18
115	5	52
109	0	60
39	28	99
80	10	91
126	5	4
6	6	90
108	12	122
0	2	13
69	7	0
49	6	90
3	5	40
58	12	74
45	6	84
119	19	23
104	15	39
76	34	77
120	3	87
52	6	58
83	15	90
120	5	48
82	15	96
28	12	20
0	6	4
50	12	74
99	1	40
22	5	132
0	8	117
126	6	47
27	3	98
112	17	90
9	5	1
70	7	18
17	19	11
84	4	98
103	12	97
96	12	62
68	21	37
64	5	48
57	15	39
103	6	32
49	16	117
17	5	101
55	4	37
73	6	125
10	7	31
26	3	6
22	14	20
132	25	131
33	3	40
29	6	52
7	21	37
24	12	14
28	12	126
68	19	37
2	10	81
27	16	71
2	32	105
105	5	121
7	3	125
80	17	100
92	15	6
57	30	87
12	5	15
72	5	98
39	28	80
91	14	95
70	3	97
95	2	46
108	3	83
20	0	123
106	6	22
14	12	126
74	2	9
91	3	114
0	10	70
116	17	14
46	12	89
89	12	71
75	2	126
74	5	37
71	1	84
29	6	70
33	2	35
25	3	11
128	14	87
40	12	1
54	19	84
44	3	33
29	16	81
76	20	54
97	8	73
82	10	132
31	25	59
22	7	7
7	16	44
4	5	46
32	5	83
100	10	36
88	7	14
98	4	51
48	19	60
18	3	72
108	19	50
10	3	9
17	5	27
52	3	18
20	0	22
76	20	10
12	5	99
68	12	90
71	15	87
89	12	3
76	1	104
34	13	7
8	12	14
47	2	107
21	0	6
40	10	81
66	3	36
43	19	2
43	0	85
121	6	108
44	19	61
87	3	25
90	8	112
130	24	23
36	20	84
86	17	93
56	1	90
96	6	118
86	29	67
51	10	38
117	39	127
55	3	58
84	8	54
62	2	30
8	16	124
81	6	77
112	2	107
129	12	28
29	8	67
50	3	19
13	21	90
86	4	98
66	4	84
103	15	79
24	2	61
94	34	60
94	17	17
117	15	28
4	5	1
90	12	123
120	17	40
88	19	29
75	28	84
37	0	31
103	12	32
85	4	40
131	3	90
82	12	89
71	19	14
111	27	96
132	7	105
32	32	13
128	29	32
19	12	58
10	3	51
58	6	93
59	16	6
99	30	123
6	5	80
92	35	129
70	3	11
99	6	67
76	2	15
10	2	94
16	5	79
129	0	105
28	12	8
5	2	9
82	12	12
85	4	7
56	1	40
86	2	48
92	12	6
112	3	89
112	3	108
91	19	83
20	16	15
125	19	32
29	3	66
65	6	14
12	0	37
105	3	106
42	2	31
20	15	63
54	0	64
88	8	127
69	3	103
77	15	101
119	6	0
96	3	54
40	40	29
27	4	59
59	19	37
0	7	73
29	1	59
9	5	70
90	12	79
6	2	8
101	7	87
26	16	122
17	3	101
86	17	86
84	0	115
125	5	27
66	32	42
103	8	91
98	12	67
57	3	14
0	3	80
3	0	50
75	3	87
83	6	50
39	12	120
76	1	127
59	15	53
28	12	48
65	3	56
16	14	27
58	10	5
24	5	12
112	3	100
23	5	115
108	12	91
43	3	24
20	12	40
24	5	99
52	4	109
87	6	104
58	12	47
30	3	117
1	19	84
19	21	7
9	9	83
111	9	46
27	19	90
13	19	0
31	2	8
17	2	122
32	15	113
85	13	75
20	29	16
14	7	0
19	0	42
110	4	69
102	19	28
70	14	98
7	6	55
56	12	53
86	17	123
107	3	90
62	22	28
94	0	56
90	10	107
63	30	93
30	15	83
125	5	99
85	6	27
128	7	94
4	27	104
50	1	3
52	22	43
100	12	31
8	6	128
84	3	41
63	19	110
129	2	120
32	5	55
58	3	95
100	1	50
117	6	73
21	0	82
132	7	71
19	12	14
26	6	14
11	15	66
90	13	26
103	6	97
103	3	27
34	3	131
105	15	73
88	8	104
91	5	13
40	3	49
58	12	68
20	0	57
49	5	63
131	5	46
40	4	25
13	5	30
99	0	120
9	3	50
128	3	132
31	6	13
51	5	13
83	10	97
3	0	85
114	7	29
76	4	99
73	18	90
39	33	53
44	2	38
130	5	114
130	5	13
84	12	112
22	30	63
122	6	96
72	12	9
45	12	53
89	12	68
105	16	67
69	15	117
47	3	96
34	3	28
79	19	34
36	19	73
20	0	114
39	28	101
129	10	116
19	0	36
44	5	103
70	7	131
5	19	40
122	2	11
85	6	91
94	18	103
70	7	75
57	36	98
76	28	79
39	34	95
28	13	17
18	14	129
99	26	25
35	12	28
58	3	91
32	19	86
80	15	5
114	12	89
25	3	67
63	15	9
32	3	119
96	3	122
83	21	47
64	4	128
122	4	46
32	30	105
14	19	90
67	15	96
79	15	100
130	2	49
92	15	26
30	15	45
77	28	38
43	12	12
120	2	80
25	6	82
83	5	71
44	2	109
10	7	88
123	3	69
47	3	103
76	30	113
124	10	48
67	1	28
108	12	31
91	15	28
22	25	111
50	1	86
33	4	131
108	0	64
105	5	72
55	12	18
52	24	13
105	12	103
56	5	59
43	6	96
119	1	96
78	2	122
37	6	24
130	6	47
125	3	101
31	12	81
50	8	125
97	19	3
78	35	26
15	7	56
83	12	14
95	7	37
75	3	100
9	5	63
12	6	85
8	10	97
31	15	88
5	26	64
40	2	108
100	7	100
36	10	66
58	3	10
61	16	131
81	13	37
40	12	66
33	6	85
108	2	56
24	13	96
2	19	103
54	0	65
20	16	36
7	6	60
103	3	107
85	12	68
16	15	18
128	12	40
86	1	84
66	14	52
76	22	110
99	26	108
128	19	40
70	19	108
1	3	96
121	3	12
32	6	103
15	14	46
115	3	42
53	7	50
44	5	67
49	10	66
84	20	90
79	28	103
35	12	98
4	7	85
14	10	72
77	3	127
36	16	20
85	3	45
42	2	68
42	15	79
48	14	125
18	3	120
50	30	115
29	7	28
19	8	84
85	10	103
60	4	119
61	32	55
119	3	58
117	3	85
110	17	84
92	3	75
113	33	44
16	13	96
73	2	46
33	12	84
101	14	57
57	3	34
123	12	90
74	19	93
64	16	12
111	1	73
101	3	67
102	30	59
94	3	58
43	0	103
52	22	48
78	2	124
98	15	131
13	6	0
110	3	103
39	3	89
77	4	66
63	7	21
76	30	117
87	6	56
37	35	20
8	6	106
31	33	4
8	16	58
116	2	84
51	32	19
66	0	118
16	4	84
2	10	94
105	18	11
96	12	63
14	0	90
21	0	59
37	14	85
63	19	24
96	6	64
54	10	42
0	3	32
122	6	87
39	17	46
81	6	50
66	5	125
49	17	30
102	5	83
128	6	87
91	25	129
46	30	100
104	12	3
83	19	131
22	3	50
20	37	40
38	3	11
97	6	28
99	6	32
44	1	108
109	15	75
87	10	31
18	5	121
15	6	89
28	12	106
22	14	100
132	1	96
32	3	18
30	19	119
89	6	113
77	3	41
97	19	127
126	19	56
26	16	80
81	7	84
123	15	132
91	7	10
45	16	61
132	7	99
58	3	115
6	5	101
113	22	126
90	12	8
47	6	13
9	15	130
19	3	103
67	4	99
18	1	73
8	16	122
99	24	123
4	4	29
27	16	85
107	15	59
91	7	27
109	15	36
112	34	98
87	6	87
97	23	37
13	5	61
49	34	60
20	10	31
20	37	1
91	19	121
54	0	52
2	32	111
74	2	60
109	3	121
24	3	93
88	15	61
40	4	74
29	2	129
36	10	33
87	3	70
39	4	99
51	12	28
129	6	84
49	2	46
16	3	85
96	10	99
100	3	72
103	3	10
72	17	15
19	19	84
97	5	84
99	6	38
4	5	129
32	23	50
20	37	28
28	2	130
39	19	103
23	3	6
56	0	56
73	0	58
107	20	14
68	1	87
111	9	51
106	6	44
47	3	87
1	2	98
92	2	27
58	3	20
111	10	32
24	15	35
91	7	39
31	15	81
79	3	115
115	4	68
128	23	84
45	15	111
15	2	14
27	17	125
123	2	126
39	15	112
24	5	26
93	0	118
0	0	123
68	15	124
53	22	28
125	3	9
54	5	117
29	6	24
73	3	89
26	0	98
33	4	40
55	15	12
2	3	29
119	10	102
63	3	77
0	1	92
3	2	132
4	3	13
53	5	2
48	19	106
15	26	92
29	3	122
31	2	85
0	3	62
88	3	84
118	4	126
32	5	73
76	20	32
39	33	39
22	19	28
118	5	67
104	0	50
3	5	48
75	1	90
82	2	88
46	2	49
105	14	109
29	6	95
126	2	83
86	17	130
88	7	84
44	3	107
58	17	15
7	1	72
109	33	66
87	21	90
77	28	61
37	2	32
14	15	20
101	17	29
39	3	19
6	3	29
71	3	128
91	14	8
129	10	46
48	14	52
106	2	107
100	3	39
43	5	49
48	7	78
79	12	81
122	3	89
98	4	29
108	3	91
46	19	90
54	0	78
42	0	29
64	2	57
50	10	9
26	16	66
15	3	62
20	31	4
23	16	130
39	5	98
39	28	0
71	10	125
86	10	79
86	4	97
113	3	50
59	28	44
73	6	36
82	3	75
54	16	92
118	17	95
35	12	87
131	5	30
30	25	50
87	12	102
122	22	18
60	29	105
10	7	74
59	4	3
107	17	89
102	7	37
77	2	16
4	13	103
40	1	27
103	10	40
4	3	122
2	3	14
72	3	14
45	16	100
2	3	18
44	3	53
127	5	43
67	30	5
39	24	123
99	14	96
86	17	42
45	0	39
75	12	117
119	0	50
126	2	97
104	9	44
55	6	40
11	3	96
39	4	85
91	14	1
29	2	32
126	16	56
10	23	7
74	20	103
127	0	39
126	33	115
122	6	106
35	3	84
105	19	118
123	3	96
112	8	111
17	6	90
118	19	40
48	5	23
120	17	79
103	6	91
127	3	50
38	4	26
109	19	37
63	25	43
91	3	83
4	13	108
63	1	40
105	7	22
40	3	40
92	5	16
102	3	121
109	19	0
76	12	29
88	13	73
107	0	108
82	7	14
34	16	98
17	19	113
70	19	117
66	5	16
77	33	77
10	2	130
97	3	23
14	5	17
5	3	29
105	7	27
51	32	37
15	10	102
121	16	6
71	8	40
91	3	31
77	14	108
91	5	20
61	10	53
89	10	70
6	19	40
3	19	103
78	3	108
100	0	40
94	3	12
65	0	71
123	3	84
28	12	101
120	19	18
110	6	96
50	6	52
97	5	86
61	0	12
69	12	89
40	8	93
50	12	33
126	0	84
105	3	68
7	3	84
58	6	10
30	3	88
123	10	15
86	17	41
48	16	6
25	2	93
85	13	27
113	15	88
40	3	121
69	4	103
53	4	90
87	7	96
128	4	122
51	33	115
103	13	2
23	3	14
18	4	0
57	13	7
44	19	75
42	2	43
20	2	13
104	7	37
14	12	27
77	33	99
88	3	18
18	5	131
105	5	38
108	19	29
127	15	78
95	3	104
103	7	32
18	12	6
66	19	95
36	3	29
23	2	30
34	30	68
109	8	111
76	1	125
44	5	40
105	4	7
103	3	71
37	1	101
107	1	29
126	6	14
76	3	50
68	6	126
75	19	86
10	14	71
128	6	100
85	15	39
57	3	45
109	5	23
55	6	108
87	14	85
60	3	40
6	5	115
106	1	58
63	7	104
50	3	0
0	16	84
24	2	8
105	6	14
77	28	116
77	17	26
70	0	56
21	10	41
98	6	87
64	30	24
70	12	9
113	22	88
49	12	103
99	1	132
57	0	9
91	14	127
54	2	81
10	5	61
9	14	54
84	30	28
76	4	120
103	10	63
60	12	108
61	9	85
42	4	106
81	3	85
90	6	54
64	3	70
76	30	56
60	30	85
45	16	64
17	2	1
45	16	15
116	3	130
114	30	65
4	5	60
115	15	65
130	19	103
8	5	66
14	3	19
128	17	97
108	6	46
7	0	41
72	0	12
75	22	13
111	3	28
36	3	87
88	5	117
112	3	29
96	3	4
75	19	95
47	2	36
110	0	39
113	1	40
28	12	128
89	7	37
110	25	35
57	3	109
8	3	85
53	3	53
108	3	60
101	3	53
87	12	15
93	3	103
76	6	128
110	0	40
104	6	89
50	3	92
0	6	81
90	6	82
37	16	26
18	24	30
84	3	25
63	14	84
50	0	96
61	10	37
97	5	120
65	27	124
15	8	111
96	6	130
57	10	49
73	3	53
8	4	103
57	16	63
7	3	22
2	22	29
118	2	46
70	12	131
37	17	34
58	10	39
13	16	11
34	6	72
12	5	48
9	6	96
7	3	17
76	20	22
82	5	71
29	6	74
130	3	96
55	12	131
119	19	71
103	1	57
32	6	50
48	10	15
37	16	0
79	19	59
112	2	72
21	5	15
100	3	88
100	3	0
41	21	98
88	1	58
7	6	26
127	2	20
126	0	128
52	12	96
67	3	89
37	12	28
56	15	21
90	3	30
90	1	33
67	3	130
97	3	56
45	0	115
49	24	123
83	4	73
20	5	15
77	23	49
122	1	49
2	10	89
99	10	97
108	6	2
54	6	68
70	7	4
22	5	18
110	5	59
86	17	38
68	6	109
106	3	6
44	19	46
37	8	63
57	16	132
85	3	76
108	3	20
97	6	58
70	2	86
66	14	49
46	2	88
77	17	120
97	1	40
3	12	90
17	7	73
45	2	32
83	21	56
102	5	14
103	7	78
27	6	58
70	15	91
30	3	56
87	12	20
70	3	123
101	30	87
128	18	33
122	19	37
94	2	116
98	10	91
54	2	108
0	15	74
73	6	26
124	6	103
110	1	87
17	2	66
114	5	63
73	7	85
45	16	13
52	8	61
122	12	14
54	12	18
111	5	48
20	0	68
33	33	70
66	3	120
29	6	83
30	1	87
11	4	40
64	2	62
73	12	3
50	3	5
104	34	95
18	5	75
14	6	129
76	30	12
45	16	93
45	16	114
85	12	37
112	15	9
39	33	64
92	19	127
96	3	119
3	0	108
10	21	16
65	6	37
99	2	113
40	2	1
119	3	3
40	30	100
25	3	99
56	1	14
36	6	29
108	3	127
89	32	128
101	30	85
41	21	92
93	16	117
56	6	14
123	3	103
117	15	7
90	2	36
14	6	110
47	28	43
68	6	112
100	2	130
12	5	10
39	4	31
76	20	81
24	19	39
73	4	29
92	11	129
39	2	30
90	1	88
5	3	103
80	5	56
34	30	49
91	5	43
58	14	26
78	5	6
37	6	127
25	16	56
120	2	126
115	3	76
92	3	55
40	6	24
36	5	117
39	28	126
22	24	13
125	5	131
96	12	118
24	3	81
91	14	18
96	3	37
49	5	81
107	5	11
96	3	127
35	1	87
44	3	113
19	2	79
50	10	64
45	0	104
14	12	31
90	2	75
70	16	56
111	7	40
47	6	66
9	0	77
4	19	12
32	7	108
96	6	10
109	17	90
90	14	20
76	20	3
97	5	49
20	5	105
40	12	60
63	19	28
123	4	100
82	2	68
42	6	89
103	6	3
54	0	36
122	22	122
11	12	14
2	3	28
39	28	35
60	2	99
117	19	50
55	22	77
108	32	80
97	32	95
132	19	65
123	12	53
96	32	64
128	3	81
8	16	28
75	17	40
83	21	72
45	6	68
103	7	5
61	6	7
73	6	97
115	1	84
103	10	93
94	3	84
1	2	106
118	17	49
99	26	45
110	32	121
101	6	90
108	12	73
104	24	61
9	24	21
52	2	1
74	3	70
57	16	118
66	6	103
103	7	28
1	3	28
77	17	12
97	2	98
105	14	56
62	5	9
92	5	32
5	6	47
77	3	67
15	6	85
77	33	106
108	6	44
64	3	38
12	5	40
29	13	53
72	4	131
106	6	43
55	22	34
29	12	10
73	14	90
77	17	18
118	17	59
69	6	28
79	5	5
39	17	117
35	15	32
100	3	21
10	4	34
53	4	40
87	12	46
4	5	45
100	3	121
39	17	88
31	18	29
92	5	113
44	1	85
99	4	73
124	19	90
132	12	87
54	19	40
27	0	23
26	16	92
108	10	83
41	36	91
54	3	108
66	7	57
122	4	109
48	16	120
90	6	94
68	3	85
69	28	79
26	36	17
89	3	66
62	12	90
60	3	3
7	1	46
28	2	127
85	2	76
85	10	93
74	15	121
35	6	103
115	2	1
104	2	82
75	0	85
63	19	8
110	32	3
72	3	108
12	1	108
8	3	67
84	6	30
97	19	79
22	15	69
128	4	123
50	3	35
87	6	41
77	5	120
132	5	62
111	27	60
10	14	73
19	3	96
113	5	10
50	7	96
107	3	84
103	5	91
18	17	103
57	32	123
40	12	86
85	3	132
129	10	99
113	6	77
85	3	79
85	3	30
29	3	21
115	7	128
58	2	80
74	3	109
57	0	31
37	16	23
34	5	30
27	14	58
4	0	0
40	8	14
38	2	106
7	3	123
29	10	82
14	18	84
37	26	109
125	6	128
91	3	5
63	3	6
13	6	27
19	19	0
10	2	81
74	19	121
20	10	100
49	4	7
60	3	101
57	0	42
101	16	120
6	19	7
97	19	110
2	3	96
76	6	84
14	3	47
105	7	55
16	5	48
48	14	84
90	6	101
10	21	49
19	5	105
103	12	48
40	3	127
95	3	98
0	7	36
82	2	126
99	0	132
62	26	88
78	3	103
74	5	81
37	0	130
54	2	31
125	6	40
4	5	120
96	10	127
40	3	106
34	19	50
45	12	3
90	3	125
94	6	68
106	0	64
95	12	98
63	19	93
56	17	84
74	2	40
115	0	120
58	3	64
122	2	118
123	4	97
29	6	42
52	3	40
119	12	28
120	10	97
78	15	117
23	7	90
24	0	7
74	7	50
79	2	31
2	0	84
53	0	120
118	9	109
113	6	28
84	13	67
26	0	64
75	3	98
30	17	63
74	10	91
24	3	102
98	12	100
69	12	109
122	12	56
72	2	36
114	30	62
127	0	108
103	12	104
97	3	3
49	16	131
116	19	0
119	12	90
45	16	65
63	3	113
58	3	124
91	14	15
122	5	74
96	12	115
11	2	88
28	3	61
64	6	106
50	13	119
115	22	84
26	10	109
37	16	63
55	5	31
7	1	118
10	0	28
132	14	61
129	19	103
68	0	40
108	12	64
102	3	102
57	7	7
36	3	89
12	5	100
19	0	43
123	28	17
115	24	72
27	0	60
69	9	119
50	3	24
37	3	132
89	6	116
87	10	125
118	17	86
104	9	118
37	0	65
3	0	100
17	3	22
108	10	119
32	2	53
82	5	63
101	15	14
110	24	9
128	5	79
85	3	59
83	17	70
42	4	105
90	13	85
35	0	131
95	19	7
65	34	80
84	3	26
115	14	95
11	15	29
97	5	93
108	12	129
120	2	125
90	7	27
61	14	108
125	5	6
53	17	96
128	2	115
86	16	20
63	7	1
68	22	50
89	12	126
5	23	40
120	3	89
35	5	115
112	14	45
103	3	2
26	10	63
45	3	87
103	6	48
44	6	14
111	2	125
4	2	102
86	17	7
15	1	85
39	33	1
38	6	106
89	9	82
43	7	84
125	25	67
91	14	112
131	15	57
4	15	44
31	3	12
118	17	124
32	5	50
73	6	71
95	17	91
26	6	108
25	7	28
3	0	14
92	2	102
132	3	20
41	15	28
94	19	84
37	4	90
28	3	86
132	5	1
122	3	50
96	10	88
52	6	64
39	3	67
43	19	15
18	5	66
129	28	97
26	0	65
7	6	74
112	6	14
59	4	25
108	12	94
13	1	58
56	19	52
45	16	20
48	19	127
84	7	93
7	3	49
110	4	28
79	10	102
43	5	101
45	19	84
28	10	52
15	14	22
131	3	28
105	2	108
121	2	49
22	31	84
101	10	31
12	17	24
29	19	84
110	32	25
74	5	82
36	33	71
100	3	102
96	16	98
129	3	96
38	12	67
103	6	15
49	3	84
21	10	22
108	3	123
67	3	29
49	3	90
131	16	11
105	1	28
129	3	108
132	7	125
64	32	38
84	6	22
109	1	87
27	3	123
22	19	88
96	6	93
99	6	94
111	15	52
90	3	27
117	5	117
54	2	15
72	6	90
7	8	58
105	18	10
24	3	109
130	2	10
52	1	3
69	12	11
59	19	7
28	3	44
58	10	7
3	2	54
84	6	12
2	4	29
19	0	91
10	3	27
70	19	80
128	3	6
60	19	37
71	3	80
77	0	128
29	3	23
102	19	32
21	15	50
116	3	58
92	1	90
105	34	77
84	10	43
47	6	39
130	2	95
0	16	74
48	19	39
121	3	100
130	6	7
123	1	124
90	3	0
0	3	84
8	16	116
47	6	16
14	6	66
7	7	29
10	21	19
114	0	29
7	6	109
71	3	130
86	3	50
129	13	87
63	7	25
63	32	64
66	3	11
41	6	84
76	17	115
71	2	63
50	12	54
80	13	0
89	3	59
130	5	55
99	6	56
61	4	61
128	15	104
95	4	119
37	14	129
108	3	110
109	32	60
97	5	67
41	3	29
70	7	94
103	3	62
47	20	28
95	6	90
86	17	13
52	15	12
40	10	20
24	5	49
127	3	96
30	33	43
48	3	18
105	3	91
132	7	120
29	1	79
88	10	48
86	4	6
36	16	117
34	2	49
77	0	120
9	12	53
58	6	39
84	6	27
69	7	58
32	9	82
25	3	12
88	12	96
72	17	132
39	17	26
103	3	114
22	19	126
49	15	115
118	4	8
113	32	128
12	0	53
87	3	30
66	19	1
6	12	11
17	33	32
12	12	100
106	3	130
82	7	87
72	6	40
11	6	89
29	16	11
77	17	1
100	10	59
39	3	130
29	16	20
90	3	101
116	17	125
130	3	58
31	3	46
13	3	118
103	3	57
30	3	13
54	0	129
119	16	12
84	7	59
29	5	18
40	12	78
16	3	53
119	34	42
131	5	51
52	1	74
0	7	84
100	6	120
57	16	29
56	0	7
8	16	103
4	10	70
56	6	68
16	2	48
89	15	83
84	12	57
66	5	104
84	12	16
49	5	132
45	5	75
121	15	5
15	14	17
100	8	104
62	12	100
28	6	131
126	0	58
46	3	96
40	6	111
126	19	124
66	0	84
17	23	40
31	19	113
88	12	67
112	17	100
56	1	103
106	6	41
50	13	95
118	4	99
49	19	29
130	12	12
120	3	29
110	5	79
21	3	58
87	15	40
3	5	126
90	4	107
37	15	96
81	8	51
120	2	20
21	16	3
86	4	30
10	3	55
51	6	58
106	5	48
89	3	53
59	12	89
77	10	82
109	3	11
50	3	124
8	16	27
90	12	110
16	9	33
101	6	87
105	17	79
26	2	14
57	4	0
84	24	72
44	3	128
67	24	52
44	19	15
67	6	39
87	3	36
99	15	29
130	33	125
99	7	87
56	2	49
108	3	97
80	15	71
41	18	69
63	6	0
61	10	65
56	9	33
57	0	116
76	1	111
79	2	36
63	14	5
130	2	91
21	1	73
83	2	14
5	12	14
97	14	85
29	1	13
48	3	60
15	14	114
57	0	27
96	10	112
44	19	57
51	6	7
24	3	2
5	19	90
100	12	24
54	15	52
90	2	127
1	5	125
45	0	128
44	12	87
120	5	51
34	30	116
35	23	84
66	7	74
116	3	9
24	19	12
7	3	34
52	1	12
37	14	28
66	39	23
95	5	63
29	6	66
21	14	100
12	5	0
105	6	108
57	17	63
71	3	51
24	3	77
100	6	117
13	4	15
132	3	104
109	0	52
83	23	50
76	20	126
72	2	34
51	16	56
115	3	51
62	13	73
77	17	39
89	12	78
103	12	78
57	10	7
37	0	78
11	5	83
27	37	28
7	2	106
82	1	28
103	12	22
86	2	94
77	17	69
55	5	98
0	16	97
66	3	91
13	9	41
96	10	67
85	12	26
102	5	32
58	28	105
96	12	5
14	3	95
40	12	48
129	5	6
28	12	110
59	7	87
128	4	91
68	6	102
112	0	15
77	29	52
66	7	35
102	2	49
68	6	64
94	6	47
40	6	8
29	4	91
26	5	71
26	16	52
10	0	7
94	3	117
24	3	105
1	7	85
103	15	70
53	19	0
118	32	80
129	0	125
44	3	64
81	2	2
115	10	33
50	7	62
96	8	43
66	19	22
115	7	106
42	29	68
40	2	119
110	4	59
98	4	84
96	17	48
59	3	40
50	12	132
86	10	48
3	21	103
84	2	130
34	3	89
76	22	43
125	2	8
110	0	128
21	0	76
105	14	29
16	7	103
122	3	81
115	5	123
67	5	115
94	7	87
82	2	74
74	19	66
96	15	91
63	6	123
45	21	122
16	34	86
10	18	16
11	6	14
57	32	60
124	10	15
64	15	23
32	19	31
45	5	132
66	3	61
91	19	91
4	10	43
47	19	84
108	3	107
3	4	40
39	9	128
85	3	37
26	0	132
121	12	58
69	3	90
40	6	112
109	5	95
55	0	12
54	10	94
15	7	88
70	7	68
105	5	105
23	3	75
48	15	84
110	9	80
125	19	65
57	3	90
26	5	30
8	14	108
87	3	73
79	3	83
112	0	21
101	3	14
52	3	130
129	2	53
8	0	0
37	14	57
77	17	93
27	10	47
47	2	126
63	19	38
94	39	23
116	28	50
127	4	99
51	2	125
32	15	132
40	7	55
4	10	15
40	1	63
20	3	87
106	2	46
6	6	84
78	7	0
119	0	40
15	19	45
14	10	40
71	12	9
10	23	6
24	6	50
14	6	34
32	3	8
118	4	12
23	5	70
90	8	49
34	0	128
37	0	20
85	2	107
119	15	58
74	3	39
93	0	37
112	10	22
117	3	28
0	16	45
107	16	109
103	3	110
63	10	115
37	15	13
70	7	64
7	16	49
29	3	82
41	18	32
29	12	101
77	4	112
115	3	67
1	15	46
29	1	106
51	9	62
117	24	129
22	5	15
85	15	60
18	10	115
70	6	100
66	2	3
21	0	93
52	1	15
107	33	92
73	30	10
27	7	108
70	6	28
29	6	117
14	10	64
102	19	16
10	7	17
99	15	31
51	24	74
50	12	38
132	3	56
102	5	52
81	16	117
16	6	85
39	17	75
0	6	115
20	5	44
100	9	41
111	23	25
50	4	32
72	0	58
73	14	35
74	2	108
16	3	58
27	6	106
36	24	13
18	5	3
80	2	107
111	2	75
50	12	106
96	2	113
27	2	13
116	7	50
46	12	67
77	23	53
51	6	85
15	19	71
17	7	29
59	6	29
20	16	97
76	3	100
31	19	115
100	19	73
28	12	57
34	15	58
57	34	100
93	10	119
15	29	94
117	26	67
106	6	80
25	28	91
129	7	7
30	6	29
82	3	50
40	3	77
33	0	95
40	12	62
130	15	26
54	6	96
132	3	116
114	8	104
48	15	40
53	2	68
75	6	87
100	12	95
62	3	28
93	3	90
130	5	99
76	5	115
66	12	103
21	2	61
96	6	43
121	2	126
8	16	94
35	22	100
53	10	116
86	17	116
110	15	68
79	4	0
53	3	40
13	15	25
97	3	67
17	3	70
90	12	114
5	2	126
122	22	35
119	2	89
3	6	103
30	19	120
122	23	38
121	3	98
101	34	69
21	0	44
50	28	48
2	12	75
115	0	103
31	3	117
60	4	35
85	3	64
33	5	17
102	3	6
6	12	89
106	5	98
0	4	29
77	28	111
50	3	63
91	7	63
15	2	106
49	2	9
83	3	81
114	28	4
93	13	103
97	3	80
36	1	96
80	9	119
34	1	110
29	6	34
40	10	23
53	19	37
132	16	109
34	2	103
22	8	84
111	12	75
105	23	47
97	6	85
85	12	83
27	2	31
119	28	44
45	2	55
17	6	58
89	7	73
107	6	85
98	5	70
96	6	55
84	3	68
64	4	110
126	3	9
112	3	28
54	4	29
26	3	18
96	3	64
68	6	31
97	7	37
118	17	123
93	6	103
72	3	40
97	3	74
103	6	45
74	10	70
94	2	124
88	39	28
75	34	118
75	5	68
102	5	113
121	7	7
77	28	46
122	4	119
109	3	108
5	2	85
72	15	14
110	5	94
87	2	126
125	19	11
1	3	11
68	6	6
29	13	39
79	3	51
32	2	44
